"Rule","Severity","File","Line","Message","Value"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","22","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/standards/plugin-package-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","23","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/standards/documentation-standard.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","24","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","25","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/reference/shared-validation-and-jdbc-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","26","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/adding-a-csv-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/adding-a-json-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","28","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/adding-an-excel-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","29","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/adding-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","30","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/configuring-api-credentials.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","31","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/guides/plugin-contract-migration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","32","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/004-package-structure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","33","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/005-dependency-rules.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","34","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/007-plugin-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","35","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/008-pipeline-engine.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","36","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/021-ofgem-price-cap-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","37","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/026-openmeteo-historical-weather-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","38","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/027-octopus-energy-statement-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","39","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/028-shared-validation-and-jdbc-infrastructure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","40","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/018-testing-and-quality.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","41","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/024-architecture-traceability.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","42","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/architecture/CURRENT-CODE-INVENTORY.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","43","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","44","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","45","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/governance/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","46","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/governance/data-and-privacy-governance.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","47","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/governance/dependency-and-attribution-management.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","48","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/governance/release-compliance-checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","49","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/release/Release-Process.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","50","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/release/Distribution-Contents.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","51","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/release/Final-Release-Checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","52","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/review/RELEASE-READINESS-STATUS-2.0.0.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","53","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/review/FINAL-DOCUMENTATION-AUDIT-2026-08-04.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","54","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/release/Release-Evidence-Index.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","55","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/glossary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","56","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/licence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","57","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/third-party-notices.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","58","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/data-source-notices.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\DeveloperGuide-document-inventory.md","59","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/acknowledgements.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","153","Generated documents must retain this label as text but remove the .md hyperlink.","operations-runbook.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","154","Generated documents must retain this label as text but remove the .md hyperlink.","monitoring-and-diagnostics.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","155","Generated documents must retain this label as text but remove the .md hyperlink.","backup-and-recovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","156","Generated documents must retain this label as text but remove the .md hyperlink.","logging-and-pool.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","157","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/database-troubleshooting.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","642","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-properties-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","643","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-registry-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","774","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","827","Generated documents must retain this label as text but remove the .md hyperlink.","data-and-privacy-governance.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","828","Generated documents must retain this label as text but remove the .md hyperlink.","dependency-and-attribution-management.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","829","Generated documents must retain this label as text but remove the .md hyperlink.","release-compliance-checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","830","Generated documents must retain this label as text but remove the .md hyperlink.","../Licensing-Policy.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","831","Generated documents must retain this label as text but remove the .md hyperlink.","../../SECURITY.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","832","Generated documents must retain this label as text but remove the .md hyperlink.","../../THIRD-PARTY-NOTICES.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","833","Generated documents must retain this label as text but remove the .md hyperlink.","../../DATA-SOURCE-NOTICES.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-Administrator-Guide.md","1018","Generated documents must retain this label as text but remove the .md hyperlink.","Release-Evidence-Index.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","60","Generated documents must retain this label as text but remove the .md hyperlink.","command-line-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","61","Generated documents must retain this label as text but remove the .md hyperlink.","configuration-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","62","Generated documents must retain this label as text but remove the .md hyperlink.","database-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","63","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-api-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","64","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-registry-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","65","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-properties-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","66","Generated documents must retain this label as text but remove the .md hyperlink.","shared-validation-and-jdbc-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","70","Generated documents must retain this label as text but remove the .md hyperlink.","database-schema-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","71","Generated documents must retain this label as text but remove the .md hyperlink.","ingestion-audit-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","72","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","73","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","74","Generated documents must retain this label as text but remove the .md hyperlink.","octopus-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","78","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","79","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","80","Generated documents must retain this label as text but remove the .md hyperlink.","octopus-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","81","Generated documents must retain this label as text but remove the .md hyperlink.","supported-data-formats.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\OpenData-API-Reference.md","82","Generated documents must retain this label as text but remove the .md hyperlink.","download-and-discovery-reference.md"
